date,fee.tsMod,l_interp
05/07/2011,0.247,FALSE
06/07/2011,0.255,FALSE
07/07/2011,0.268,FALSE
08/07/2011,0.358,FALSE
09/07/2011,0.353,FALSE
10/07/2011,0.326,FALSE
11/07/2011,0.299,FALSE
12/07/2011,0.277,FALSE
13/07/2011,0.254,FALSE
14/07/2011,0.24,FALSE
15/07/2011,0.228,FALSE
16/07/2011,0.314,FALSE
17/07/2011,0.626,FALSE
18/07/2011,0.708,FALSE
19/07/2011,0.673,FALSE
20/07/2011,0.556,FALSE
21/07/2011,0.461,FALSE
22/07/2011,0.392,FALSE
23/07/2011,0.345,FALSE
24/07/2011,0.31,FALSE
25/07/2011,0.283,FALSE
26/07/2011,0.265,FALSE
27/07/2011,0.251,FALSE
28/07/2011,0.235,FALSE
29/07/2011,0.223,FALSE
30/07/2011,0.212,FALSE
31/07/2011,0.208,FALSE
01/08/2011,0.209,FALSE
02/08/2011,0.206,FALSE
03/08/2011,0.199,FALSE
04/08/2011,0.198,FALSE
05/08/2011,0.195,FALSE
06/08/2011,0.195,FALSE
07/08/2011,0.217,FALSE
08/08/2011,0.219,FALSE
09/08/2011,0.21,FALSE
10/08/2011,0.385,FALSE
11/08/2011,0.71,FALSE
12/08/2011,0.675,FALSE
13/08/2011,0.662,FALSE
14/08/2011,0.561,FALSE
15/08/2011,0.482,FALSE
16/08/2011,0.469,FALSE
17/08/2011,0.418,FALSE
18/08/2011,0.369,FALSE
19/08/2011,0.345,FALSE
20/08/2011,0.351,FALSE
21/08/2011,0.339,FALSE
22/08/2011,0.321,FALSE
23/08/2011,0.294,FALSE
24/08/2011,0.303,FALSE
25/08/2011,0.293,FALSE
26/08/2011,0.288,FALSE
27/08/2011,0.331,FALSE
28/08/2011,0.421,FALSE
29/08/2011,0.391,FALSE
30/08/2011,0.351,FALSE
31/08/2011,0.317,FALSE
01/09/2011,0.288,FALSE
02/09/2011,0.303,FALSE
03/09/2011,0.429,FALSE
04/09/2011,0.43,FALSE
05/09/2011,0.497,FALSE
06/09/2011,0.884,FALSE
07/09/2011,0.834,FALSE
08/09/2011,0.776,FALSE
09/09/2011,0.674,FALSE
10/09/2011,0.595,FALSE
11/09/2011,0.804,FALSE
12/09/2011,1.051,FALSE
13/09/2011,0.836,FALSE
14/09/2011,0.656,FALSE
15/09/2011,0.55,FALSE
16/09/2011,0.508,FALSE
17/09/2011,0.625,FALSE
18/09/2011,0.802,FALSE
19/09/2011,0.737,FALSE
20/09/2011,0.684,FALSE
21/09/2011,0.595,FALSE
22/09/2011,0.533,FALSE
23/09/2011,0.486,FALSE
24/09/2011,0.483,FALSE
25/09/2011,0.502,FALSE
26/09/2011,0.487,FALSE
27/09/2011,0.466,FALSE
28/09/2011,0.435,FALSE
29/09/2011,0.395,FALSE
30/09/2011,0.422,FALSE
01/10/2011,0.44,FALSE
02/10/2011,0.393,FALSE
03/10/2011,0.355,FALSE
04/10/2011,0.326,FALSE
05/10/2011,0.585,FALSE
06/10/2011,0.696,FALSE
07/10/2011,0.644,FALSE
08/10/2011,0.557,FALSE
09/10/2011,0.617,FALSE
10/10/2011,0.948,FALSE
11/10/2011,1.077,FALSE
12/10/2011,1.014,FALSE
13/10/2011,0.807,FALSE
14/10/2011,0.644,FALSE
15/10/2011,0.555,FALSE
16/10/2011,0.496,FALSE
17/10/2011,0.77,FALSE
18/10/2011,0.947,FALSE
19/10/2011,0.81,FALSE
20/10/2011,0.673,FALSE
21/10/2011,0.712,FALSE
22/10/2011,0.697,FALSE
23/10/2011,0.731,FALSE
24/10/2011,0.822,FALSE
25/10/2011,0.697,FALSE
26/10/2011,0.576,FALSE
27/10/2011,0.533,FALSE
28/10/2011,0.491,FALSE
29/10/2011,0.555,FALSE
30/10/2011,0.567,FALSE
31/10/2011,0.673,FALSE
01/11/2011,0.709,FALSE
02/11/2011,0.653,FALSE
03/11/2011,0.657,FALSE
04/11/2011,0.577,FALSE
05/11/2011,0.521,FALSE
06/11/2011,0.456,FALSE
07/11/2011,0.4,FALSE
08/11/2011,0.361,FALSE
09/11/2011,0.332,FALSE
10/11/2011,0.307,FALSE
11/11/2011,0.289,FALSE
12/11/2011,0.284,FALSE
13/11/2011,0.279,FALSE
14/11/2011,0.27,FALSE
15/11/2011,0.258,FALSE
16/11/2011,0.249,FALSE
17/11/2011,0.28,FALSE
18/11/2011,0.644,FALSE
19/11/2011,0.698,FALSE
20/11/2011,0.602,FALSE
21/11/2011,0.536,FALSE
22/11/2011,0.473,FALSE
23/11/2011,0.546,FALSE
24/11/2011,0.763,FALSE
25/11/2011,0.75,FALSE
26/11/2011,0.784,FALSE
27/11/2011,1.053,FALSE
28/11/2011,0.868,FALSE
29/11/2011,1.143,FALSE
30/11/2011,1.036,FALSE
01/12/2011,1.022,FALSE
02/12/2011,0.861,FALSE
03/12/2011,0.874,FALSE
04/12/2011,0.792,FALSE
05/12/2011,0.754,FALSE
06/12/2011,0.765,FALSE
07/12/2011,0.777,FALSE
08/12/2011,0.894,FALSE
09/12/2011,0.839,FALSE
10/12/2011,0.71,FALSE
11/12/2011,0.741,FALSE
12/12/2011,0.72,FALSE
13/12/2011,0.799,FALSE
14/12/2011,0.718,FALSE
15/12/2011,0.648,FALSE
16/12/2011,0.633,FALSE
17/12/2011,0.618,FALSE
18/12/2011,0.561,FALSE
19/12/2011,0.713,FALSE
20/12/2011,0.762,FALSE
21/12/2011,0.826,FALSE
22/12/2011,0.688,FALSE
23/12/2011,0.752,FALSE
24/12/2011,0.701,FALSE
25/12/2011,0.775,FALSE
26/12/2011,0.778,FALSE
27/12/2011,0.823,FALSE
28/12/2011,0.795,FALSE
29/12/2011,0.788,FALSE
30/12/2011,0.739,FALSE
31/12/2011,0.801,FALSE
01/01/2012,0.803,FALSE
02/01/2012,0.757,FALSE
03/01/2012,0.883,FALSE
04/01/2012,0.804,FALSE
05/01/2012,0.812,FALSE
06/01/2012,0.668,FALSE
07/01/2012,0.593,FALSE
08/01/2012,0.512,FALSE
09/01/2012,0.552,FALSE
10/01/2012,0.543,FALSE
11/01/2012,0.578,FALSE
12/01/2012,0.558,FALSE
13/01/2012,0.496,FALSE
14/01/2012,0.429,FALSE
15/01/2012,0.38,FALSE
16/01/2012,0.341,FALSE
17/01/2012,0.337,FALSE
18/01/2012,0.419,FALSE
19/01/2012,0.414,FALSE
20/01/2012,0.421,FALSE
21/01/2012,0.425,FALSE
22/01/2012,0.4,FALSE
23/01/2012,0.371,FALSE
24/01/2012,0.538,FALSE
25/01/2012,0.65,FALSE
26/01/2012,0.766,FALSE
27/01/2012,0.76,FALSE
28/01/2012,0.663,FALSE
29/01/2012,0.801,FALSE
30/01/2012,0.709,FALSE
31/01/2012,0.59,FALSE
01/02/2012,0.497,FALSE
02/02/2012,0.421,FALSE
03/02/2012,0.37,FALSE
04/02/2012,0.403,FALSE
05/02/2012,0.463,FALSE
06/02/2012,0.445,FALSE
07/02/2012,0.409,FALSE
08/02/2012,0.414,FALSE
09/02/2012,0.748,FALSE
10/02/2012,0.73,FALSE
11/02/2012,0.641,FALSE
12/02/2012,0.567,FALSE
13/02/2012,0.484,FALSE
14/02/2012,0.421,FALSE
15/02/2012,0.373,FALSE
16/02/2012,0.354,FALSE
17/02/2012,0.425,FALSE
18/02/2012,0.63,FALSE
19/02/2012,0.617,FALSE
20/02/2012,0.64,FALSE
21/02/2012,0.919,FALSE
22/02/2012,1.02,FALSE
23/02/2012,0.931,FALSE
24/02/2012,0.826,FALSE
25/02/2012,0.672,FALSE
26/02/2012,0.554,FALSE
27/02/2012,0.606,FALSE
28/02/2012,0.606,FALSE
29/02/2012,0.528,FALSE
01/03/2012,0.452,FALSE
02/03/2012,0.393,FALSE
03/03/2012,0.363,FALSE
04/03/2012,0.355,FALSE
05/03/2012,0.348,FALSE
06/03/2012,0.409,FALSE
07/03/2012,0.581,FALSE
08/03/2012,0.532,FALSE
09/03/2012,0.478,FALSE
10/03/2012,0.444,FALSE
11/03/2012,0.413,FALSE
12/03/2012,0.379,FALSE
13/03/2012,0.347,FALSE
14/03/2012,0.317,FALSE
15/03/2012,0.299,FALSE
16/03/2012,0.379,FALSE
17/03/2012,0.396,FALSE
18/03/2012,0.483,FALSE
19/03/2012,0.442,FALSE
20/03/2012,0.411,FALSE
21/03/2012,0.374,FALSE
22/03/2012,0.339,FALSE
23/03/2012,0.309,FALSE
24/03/2012,0.286,FALSE
25/03/2012,0.268,FALSE
26/03/2012,0.252,FALSE
27/03/2012,0.24,FALSE
28/03/2012,0.231,FALSE
29/03/2012,0.222,FALSE
30/03/2012,0.214,FALSE
31/03/2012,0.207,FALSE
01/04/2012,0.203,FALSE
02/04/2012,0.199,FALSE
03/04/2012,0.205,FALSE
04/04/2012,0.197,FALSE
05/04/2012,0.193,FALSE
06/04/2012,0.194,FALSE
07/04/2012,0.204,FALSE
08/04/2012,0.213,FALSE
09/04/2012,0.28,FALSE
10/04/2012,0.369,FALSE
11/04/2012,0.365,FALSE
12/04/2012,0.345,FALSE
13/04/2012,0.342,FALSE
14/04/2012,0.32,FALSE
15/04/2012,0.294,FALSE
16/04/2012,0.275,FALSE
17/04/2012,0.509,FALSE
18/04/2012,0.64,FALSE
19/04/2012,0.576,FALSE
20/04/2012,0.507,FALSE
21/04/2012,0.443,FALSE
22/04/2012,0.393,FALSE
23/04/2012,0.357,FALSE
24/04/2012,0.326,FALSE
25/04/2012,0.3,FALSE
26/04/2012,0.272,FALSE
27/04/2012,0.245,FALSE
28/04/2012,0.231,FALSE
29/04/2012,0.221,FALSE
30/04/2012,0.206,FALSE
01/05/2012,0.198,FALSE
02/05/2012,0.193,FALSE
03/05/2012,0.193,FALSE
04/05/2012,0.19,FALSE
05/05/2012,0.18,FALSE
06/05/2012,0.176,FALSE
07/05/2012,0.185,FALSE
08/05/2012,0.193,FALSE
09/05/2012,0.19,FALSE
10/05/2012,0.2,FALSE
11/05/2012,0.229,FALSE
12/05/2012,0.23,FALSE
13/05/2012,0.239,FALSE
14/05/2012,0.327,FALSE
15/05/2012,0.351,FALSE
16/05/2012,0.349,FALSE
17/05/2012,0.356,FALSE
18/05/2012,0.389,FALSE
19/05/2012,0.378,FALSE
20/05/2012,0.354,FALSE
21/05/2012,0.335,FALSE
22/05/2012,0.319,FALSE
23/05/2012,0.305,FALSE
24/05/2012,0.294,FALSE
25/05/2012,0.28,FALSE
26/05/2012,0.267,FALSE
27/05/2012,0.258,FALSE
28/05/2012,0.248,FALSE
29/05/2012,0.243,FALSE
30/05/2012,0.238,FALSE
31/05/2012,0.242,FALSE
01/06/2012,0.245,FALSE
02/06/2012,0.249,FALSE
03/06/2012,0.32,FALSE
04/06/2012,0.344,FALSE
05/06/2012,0.332,FALSE
06/06/2012,0.322,FALSE
07/06/2012,0.387,FALSE
08/06/2012,0.959,FALSE
09/06/2012,1.006,FALSE
10/06/2012,0.816,FALSE
11/06/2012,0.686,FALSE
12/06/2012,0.61,FALSE
13/06/2012,0.542,FALSE
14/06/2012,0.483,FALSE
15/06/2012,0.515,FALSE
16/06/2012,0.549,FALSE
17/06/2012,0.51,FALSE
18/06/2012,0.468,FALSE
19/06/2012,0.446,FALSE
20/06/2012,0.41,FALSE
21/06/2012,0.432,FALSE
22/06/2012,0.49,FALSE
23/06/2012,0.499,FALSE
24/06/2012,0.651,FALSE
25/06/2012,0.591,FALSE
26/06/2012,0.524,FALSE
27/06/2012,0.506,FALSE
28/06/2012,0.575,FALSE
29/06/2012,0.645,FALSE
30/06/2012,0.755,FALSE
01/07/2012,0.777,FALSE
02/07/2012,0.76,FALSE
03/07/2012,0.699,FALSE
04/07/2012,0.653,FALSE
05/07/2012,0.583,FALSE
06/07/2012,0.526,FALSE
07/07/2012,0.471,FALSE
08/07/2012,0.422,FALSE
09/07/2012,0.394,FALSE
10/07/2012,0.405,FALSE
11/07/2012,0.415,FALSE
12/07/2012,0.403,FALSE
13/07/2012,0.378,FALSE
14/07/2012,0.349,FALSE
15/07/2012,0.324,FALSE
16/07/2012,0.309,FALSE
17/07/2012,0.327,FALSE
18/07/2012,0.473,FALSE
19/07/2012,0.472,FALSE
20/07/2012,0.414,FALSE
21/07/2012,0.364,FALSE
22/07/2012,0.332,FALSE
23/07/2012,0.435,FALSE
24/07/2012,0.509,FALSE
25/07/2012,0.497,FALSE
26/07/2012,0.435,FALSE
27/07/2012,0.382,FALSE
28/07/2012,0.363,FALSE
29/07/2012,0.364,FALSE
30/07/2012,0.349,FALSE
31/07/2012,0.378,FALSE
01/08/2012,0.69,FALSE
02/08/2012,0.609,FALSE
03/08/2012,0.521,FALSE
04/08/2012,0.463,FALSE
05/08/2012,0.404,FALSE
06/08/2012,0.361,FALSE
07/08/2012,0.335,FALSE
08/08/2012,0.31,FALSE
09/08/2012,0.287,FALSE
10/08/2012,0.268,FALSE
11/08/2012,0.248,FALSE
12/08/2012,0.242,FALSE
13/08/2012,0.263,FALSE
14/08/2012,0.264,FALSE
15/08/2012,0.269,FALSE
16/08/2012,0.287,FALSE
17/08/2012,0.287,FALSE
18/08/2012,0.272,FALSE
19/08/2012,0.261,FALSE
20/08/2012,0.268,FALSE
21/08/2012,0.299,FALSE
22/08/2012,0.385,FALSE
23/08/2012,0.502,FALSE
24/08/2012,0.532,FALSE
25/08/2012,0.484,FALSE
26/08/2012,0.43,FALSE
27/08/2012,0.41,FALSE
28/08/2012,0.397,FALSE
29/08/2012,0.571,FALSE
30/08/2012,0.547,FALSE
31/08/2012,0.475,FALSE
01/09/2012,0.443,FALSE
02/09/2012,0.499,FALSE
03/09/2012,0.453,FALSE
04/09/2012,0.466,FALSE
05/09/2012,0.414,FALSE
06/09/2012,0.364,FALSE
07/09/2012,0.349,FALSE
08/09/2012,0.335,FALSE
09/09/2012,0.328,FALSE
10/09/2012,0.362,FALSE
11/09/2012,0.425,FALSE
12/09/2012,0.454,FALSE
13/09/2012,0.434,FALSE
14/09/2012,0.425,FALSE
15/09/2012,0.386,FALSE
16/09/2012,0.382,FALSE
17/09/2012,0.389,FALSE
18/09/2012,0.389,FALSE
19/09/2012,0.366,FALSE
20/09/2012,0.367,FALSE
21/09/2012,0.526,FALSE
22/09/2012,0.477,FALSE
23/09/2012,0.423,FALSE
24/09/2012,0.61,FALSE
25/09/2012,0.791,FALSE
26/09/2012,0.731,FALSE
27/09/2012,0.608,FALSE
28/09/2012,0.564,FALSE
29/09/2012,0.514,FALSE
30/09/2012,0.795,FALSE
01/10/2012,0.751,FALSE
02/10/2012,0.723,FALSE
03/10/2012,0.826,FALSE
04/10/2012,0.75,FALSE
05/10/2012,0.636,FALSE
06/10/2012,0.541,FALSE
07/10/2012,0.461,FALSE
08/10/2012,0.4,FALSE
09/10/2012,0.357,FALSE
10/10/2012,0.324,FALSE
11/10/2012,0.434,FALSE
12/10/2012,0.436,FALSE
13/10/2012,0.392,FALSE
14/10/2012,0.358,FALSE
15/10/2012,0.347,FALSE
16/10/2012,0.357,FALSE
17/10/2012,0.399,FALSE
18/10/2012,0.505,FALSE
19/10/2012,0.478,FALSE
20/10/2012,0.424,FALSE
21/10/2012,0.377,FALSE
22/10/2012,0.342,FALSE
23/10/2012,0.316,FALSE
24/10/2012,0.292,FALSE
25/10/2012,0.272,FALSE
26/10/2012,0.254,FALSE
27/10/2012,0.242,FALSE
28/10/2012,0.34,FALSE
29/10/2012,0.519,FALSE
30/10/2012,0.485,FALSE
31/10/2012,0.575,FALSE
01/11/2012,0.585,FALSE
02/11/2012,0.57,FALSE
03/11/2012,0.566,FALSE
04/11/2012,0.591,FALSE
05/11/2012,0.529,FALSE
06/11/2012,0.459,FALSE
07/11/2012,0.426,FALSE
08/11/2012,0.437,FALSE
09/11/2012,0.63,FALSE
10/11/2012,0.674,FALSE
11/11/2012,0.645,FALSE
12/11/2012,0.689,FALSE
13/11/2012,0.945,FALSE
14/11/2012,0.856,FALSE
15/11/2012,0.712,FALSE
16/11/2012,0.62,FALSE
17/11/2012,0.568,FALSE
18/11/2012,0.543,FALSE
19/11/2012,1.202,FALSE
20/11/2012,1.047,FALSE
21/11/2012,0.864,FALSE
22/11/2012,0.873,FALSE
23/11/2012,0.798,FALSE
24/11/2012,0.685,FALSE
25/11/2012,0.57,FALSE
26/11/2012,0.491,FALSE
27/11/2012,0.445,FALSE
28/11/2012,0.409,FALSE
29/11/2012,0.373,FALSE
30/11/2012,0.368,FALSE
01/12/2012,0.363,FALSE
02/12/2012,0.417,FALSE
03/12/2012,0.6,FALSE
04/12/2012,0.598,FALSE
05/12/2012,0.596,FALSE
06/12/2012,0.657,FALSE
07/12/2012,0.759,FALSE
08/12/2012,0.632,FALSE
09/12/2012,0.551,FALSE
10/12/2012,0.483,FALSE
11/12/2012,0.42,FALSE
12/12/2012,0.377,FALSE
13/12/2012,0.352,FALSE
14/12/2012,0.333,FALSE
15/12/2012,0.325,FALSE
16/12/2012,0.349,FALSE
17/12/2012,0.5,FALSE
18/12/2012,0.499,FALSE
19/12/2012,0.465,FALSE
20/12/2012,0.441,FALSE
21/12/2012,0.399,FALSE
22/12/2012,0.558,FALSE
23/12/2012,0.717,FALSE
24/12/2012,0.64,FALSE
25/12/2012,0.559,FALSE
26/12/2012,0.549,FALSE
27/12/2012,0.594,FALSE
28/12/2012,0.634,FALSE
29/12/2012,0.626,FALSE
30/12/2012,0.675,FALSE
31/12/2012,0.909,FALSE
01/01/2013,0.787,FALSE
02/01/2013,0.674,FALSE
03/01/2013,0.616,FALSE
04/01/2013,0.561,FALSE
05/01/2013,0.567,FALSE
06/01/2013,0.793,FALSE
07/01/2013,1.248,FALSE
08/01/2013,1.189,FALSE
09/01/2013,0.912,FALSE
10/01/2013,0.708,FALSE
11/01/2013,0.581,FALSE
12/01/2013,0.492,FALSE
13/01/2013,0.425,FALSE
14/01/2013,0.425,FALSE
15/01/2013,0.413,FALSE
16/01/2013,0.449,FALSE
17/01/2013,0.438,FALSE
18/01/2013,0.809,FALSE
19/01/2013,0.823,FALSE
20/01/2013,0.662,FALSE
21/01/2013,0.545,FALSE
22/01/2013,0.465,FALSE
23/01/2013,0.41,FALSE
24/01/2013,0.37,FALSE
25/01/2013,0.483,FALSE
26/01/2013,0.634,FALSE
27/01/2013,0.916,FALSE
28/01/2013,0.856,FALSE
29/01/2013,0.793,FALSE
30/01/2013,0.74,FALSE
31/01/2013,0.759,FALSE
01/02/2013,0.693,FALSE
02/02/2013,0.605,FALSE
03/02/2013,0.649,FALSE
04/02/2013,0.609,FALSE
05/02/2013,0.613,FALSE
06/02/2013,0.613,FALSE
07/02/2013,0.584,FALSE
08/02/2013,0.568,FALSE
09/02/2013,0.5,FALSE
10/02/2013,0.502,FALSE
11/02/2013,0.524,FALSE
12/02/2013,0.56,FALSE
13/02/2013,0.615,FALSE
14/02/2013,0.69,FALSE
15/02/2013,0.603,FALSE
16/02/2013,0.526,FALSE
17/02/2013,0.461,FALSE
18/02/2013,0.406,FALSE
19/02/2013,0.368,FALSE
20/02/2013,0.335,FALSE
21/02/2013,0.308,FALSE
22/02/2013,0.286,FALSE
23/02/2013,0.272,FALSE
24/02/2013,0.256,FALSE
25/02/2013,0.245,FALSE
26/02/2013,0.237,FALSE
27/02/2013,0.231,FALSE
28/02/2013,0.224,FALSE
01/03/2013,0.221,FALSE
02/03/2013,0.219,FALSE
03/03/2013,0.214,FALSE
04/03/2013,0.209,FALSE
05/03/2013,0.207,FALSE
06/03/2013,0.206,FALSE
07/03/2013,0.207,FALSE
08/03/2013,0.213,FALSE
09/03/2013,0.223,FALSE
10/03/2013,0.228,FALSE
11/03/2013,0.219,FALSE
12/03/2013,0.212,FALSE
13/03/2013,0.211,FALSE
14/03/2013,0.215,FALSE
15/03/2013,0.318,FALSE
16/03/2013,0.362,FALSE
17/03/2013,0.372,FALSE
18/03/2013,0.397,FALSE
19/03/2013,0.378,FALSE
20/03/2013,0.349,FALSE
21/03/2013,0.324,FALSE
22/03/2013,0.424,FALSE
23/03/2013,0.462,FALSE
24/03/2013,0.417,FALSE
25/03/2013,0.374,FALSE
26/03/2013,0.335,FALSE
27/03/2013,0.306,FALSE
28/03/2013,0.282,FALSE
29/03/2013,0.261,FALSE
30/03/2013,0.245,FALSE
31/03/2013,0.233,FALSE
01/04/2013,0.222,FALSE
02/04/2013,0.214,FALSE
03/04/2013,0.207,FALSE
04/04/2013,0.203,FALSE
05/04/2013,0.199,FALSE
06/04/2013,0.196,FALSE
07/04/2013,0.192,FALSE
08/04/2013,0.187,FALSE
09/04/2013,0.185,FALSE
10/04/2013,0.184,FALSE
11/04/2013,0.191,FALSE
12/04/2013,0.202,FALSE
13/04/2013,0.206,FALSE
14/04/2013,0.246,FALSE
15/04/2013,0.287,FALSE
16/04/2013,0.346,FALSE
17/04/2013,0.523,FALSE
18/04/2013,0.77,FALSE
19/04/2013,0.705,FALSE
20/04/2013,0.582,FALSE
21/04/2013,0.627,FALSE
22/04/2013,0.643,FALSE
23/04/2013,0.574,FALSE
24/04/2013,0.601,FALSE
25/04/2013,0.554,FALSE
26/04/2013,0.485,FALSE
27/04/2013,0.428,FALSE
28/04/2013,0.388,FALSE
29/04/2013,0.36,FALSE
30/04/2013,0.336,FALSE
01/05/2013,0.315,FALSE
02/05/2013,0.294,FALSE
03/05/2013,0.437,FALSE
04/05/2013,0.609,FALSE
05/05/2013,0.574,FALSE
06/05/2013,0.937,FALSE
07/05/2013,0.866,FALSE
08/05/2013,0.781,FALSE
09/05/2013,0.898,FALSE
10/05/2013,0.802,FALSE
11/05/2013,0.742,FALSE
12/05/2013,0.694,FALSE
13/05/2013,0.676,FALSE
14/05/2013,0.722,FALSE
15/05/2013,0.691,FALSE
16/05/2013,0.614,FALSE
17/05/2013,0.598,FALSE
18/05/2013,0.569,FALSE
19/05/2013,0.758,FALSE
20/05/2013,0.644,FALSE
21/05/2013,0.539,FALSE
22/05/2013,0.459,FALSE
23/05/2013,0.397,FALSE
24/05/2013,0.364,FALSE
25/05/2013,0.34,FALSE
26/05/2013,0.317,FALSE
27/05/2013,0.315,FALSE
28/05/2013,0.371,FALSE
29/05/2013,0.452,FALSE
30/05/2013,0.423,FALSE
31/05/2013,0.378,FALSE
01/06/2013,0.34,FALSE
02/06/2013,0.314,FALSE
03/06/2013,0.293,FALSE
04/06/2013,0.279,FALSE
05/06/2013,0.262,FALSE
06/06/2013,0.249,FALSE
07/06/2013,0.239,FALSE
08/06/2013,0.228,FALSE
09/06/2013,0.222,FALSE
10/06/2013,0.21,FALSE
11/06/2013,0.217,FALSE
12/06/2013,0.23,FALSE
13/06/2013,0.231,FALSE
14/06/2013,0.268,FALSE
15/06/2013,0.421,FALSE
16/06/2013,0.4,FALSE
17/06/2013,0.361,FALSE
18/06/2013,0.327,FALSE
19/06/2013,0.297,FALSE
20/06/2013,0.279,FALSE
21/06/2013,0.263,FALSE
22/06/2013,0.284,FALSE
23/06/2013,0.348,FALSE
24/06/2013,0.346,FALSE
25/06/2013,0.322,FALSE
26/06/2013,0.296,FALSE
27/06/2013,0.273,FALSE
28/06/2013,0.265,FALSE
29/06/2013,0.273,FALSE
30/06/2013,0.32,FALSE
01/07/2013,0.349,FALSE
02/07/2013,0.38,FALSE
03/07/2013,0.497,FALSE
04/07/2013,0.672,FALSE
05/07/2013,0.609,FALSE
06/07/2013,0.508,FALSE
07/07/2013,0.437,FALSE
08/07/2013,0.384,FALSE
09/07/2013,0.344,FALSE
10/07/2013,0.311,FALSE
11/07/2013,0.286,FALSE
12/07/2013,0.264,FALSE
13/07/2013,0.247,FALSE
14/07/2013,0.229,FALSE
15/07/2013,0.216,FALSE
16/07/2013,0.207,FALSE
17/07/2013,0.2,FALSE
18/07/2013,0.198,FALSE
19/07/2013,0.192,FALSE
20/07/2013,0.185,FALSE
21/07/2013,0.181,FALSE
22/07/2013,0.177,FALSE
23/07/2013,0.175,FALSE
24/07/2013,0.209,FALSE
25/07/2013,0.292,FALSE
26/07/2013,0.287,FALSE
27/07/2013,0.271,FALSE
28/07/2013,0.257,FALSE
29/07/2013,0.243,FALSE
30/07/2013,0.251,FALSE
31/07/2013,0.287,FALSE
01/08/2013,0.383,FALSE
02/08/2013,0.383,FALSE
03/08/2013,0.388,FALSE
04/08/2013,0.412,FALSE
05/08/2013,0.389,FALSE
06/08/2013,0.352,FALSE
07/08/2013,0.341,FALSE
08/08/2013,0.332,FALSE
09/08/2013,0.333,FALSE
10/08/2013,0.316,FALSE
11/08/2013,0.296,FALSE
12/08/2013,0.288,FALSE
13/08/2013,0.292,FALSE
14/08/2013,0.296,FALSE
15/08/2013,0.44,FALSE
16/08/2013,0.494,FALSE
17/08/2013,0.508,FALSE
18/08/2013,0.499,FALSE
19/08/2013,0.441,FALSE
20/08/2013,0.425,FALSE
21/08/2013,0.67,FALSE
22/08/2013,0.6,FALSE
23/08/2013,0.529,FALSE
24/08/2013,0.485,FALSE
25/08/2013,0.465,FALSE
26/08/2013,0.416,FALSE
27/08/2013,0.375,FALSE
28/08/2013,0.341,FALSE
29/08/2013,0.315,FALSE
30/08/2013,0.306,FALSE
31/08/2013,0.3,FALSE
01/09/2013,0.282,FALSE
02/09/2013,0.274,FALSE
03/09/2013,0.275,FALSE
04/09/2013,0.272,FALSE
05/09/2013,0.288,FALSE
06/09/2013,0.284,FALSE
07/09/2013,0.284,FALSE
08/09/2013,0.342,FALSE
09/09/2013,0.342,FALSE
10/09/2013,0.324,FALSE
11/09/2013,0.313,FALSE
12/09/2013,0.354,FALSE
13/09/2013,0.393,FALSE
14/09/2013,0.363,FALSE
15/09/2013,0.457,FALSE
16/09/2013,0.559,FALSE
17/09/2013,0.545,FALSE
18/09/2013,0.535,FALSE
19/09/2013,0.544,FALSE
20/09/2013,0.505,FALSE
21/09/2013,0.439,FALSE
22/09/2013,0.393,FALSE
23/09/2013,0.359,FALSE
24/09/2013,0.331,FALSE
25/09/2013,0.31,FALSE
26/09/2013,0.29,FALSE
27/09/2013,0.275,FALSE
28/09/2013,0.263,FALSE
29/09/2013,0.249,FALSE
30/09/2013,0.24,FALSE
01/10/2013,0.237,FALSE
02/10/2013,0.234,FALSE
03/10/2013,0.236,FALSE
04/10/2013,0.236,FALSE
05/10/2013,0.235,FALSE
06/10/2013,0.247,FALSE
07/10/2013,0.26,FALSE
08/10/2013,0.292,FALSE
09/10/2013,0.29,FALSE
10/10/2013,0.276,FALSE
11/10/2013,0.261,FALSE
12/10/2013,0.248,FALSE
13/10/2013,0.241,FALSE
14/10/2013,0.233,FALSE
15/10/2013,0.223,FALSE
16/10/2013,0.253,FALSE
17/10/2013,0.301,FALSE
18/10/2013,0.3,FALSE
19/10/2013,0.343,FALSE
20/10/2013,0.432,FALSE
21/10/2013,0.408,FALSE
22/10/2013,0.397,FALSE
23/10/2013,0.411,FALSE
24/10/2013,0.392,FALSE
25/10/2013,0.492,FALSE
26/10/2013,0.55,FALSE
27/10/2013,0.66,FALSE
28/10/2013,0.695,FALSE
29/10/2013,0.665,FALSE
30/10/2013,0.592,FALSE
31/10/2013,0.599,FALSE
01/11/2013,0.614,FALSE
02/11/2013,0.615,FALSE
03/11/2013,0.659,FALSE
04/11/2013,0.574,FALSE
05/11/2013,0.54,FALSE
06/11/2013,0.55,FALSE
07/11/2013,0.551,FALSE
08/11/2013,0.569,FALSE
09/11/2013,0.587,FALSE
10/11/2013,0.562,FALSE
11/11/2013,0.657,FALSE
12/11/2013,0.595,FALSE
13/11/2013,0.527,FALSE
14/11/2013,0.536,FALSE
15/11/2013,0.479,FALSE
16/11/2013,0.422,FALSE
17/11/2013,0.387,FALSE
18/11/2013,0.36,FALSE
19/11/2013,0.351,FALSE
20/11/2013,0.364,FALSE
21/11/2013,0.358,FALSE
22/11/2013,0.353,FALSE
23/11/2013,0.337,FALSE
24/11/2013,0.324,FALSE
